dc hair laser removal washington,880,0.00,0,0,0.00,590
hair removal washington dc,1300,0.00,0,0,0.00,880
hair laser removal virginia,3600,0.00,0,0,0.00,3600
chicago hair laser removal,2900,0.00,0,0,0.00,2400
laser hair removal maryland,1900,0.35,1,4.85,1.70,1600
laser hair removal manhattan,1000,21.60,1,13.71,296.15,720
hair removal chicago,4400,4.55,1,11.18,50.86,3600
city hair laser new removal york,1300,0.00,0,0,0.00,880
city hair new removal york,1900,0.00,0,0,0.00,1300
laser hair removal new york,12100,11.87,1,74.32,881.98,9900
hair removal new york,18100,0.00,0,0,0.00,14800
