lawyer,13600000,2.00,1,1808.63,"3,609.94",9140000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,37.64,1,5.03,189.32,5400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
celebrex lawyer,1300,0.00,0,0,0.00,320
new york personal injury lawyer,22200,8.73,1,13.99,122.09,18100
accident lawyer michigan,3600,3.10,1,5.52,17.09,2400
criminal lawyer new york,9900,13.67,1,8.47,115.73,8100
chicago personal injury lawyer,12100,9.29,1,19.54,181.49,9900
los angeles dui lawyer,9900,8.71,1,9.99,87.07,8100
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
irs lawyer tax,3600,0.00,0,0,0.00,2900
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
injury lawyer new york,27100,0.00,0,0,0.00,22200
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
dui florida lawyer,8100,0.00,0,0,0.00,5400
