lawyer,13600000,1.61,1,1918.24,3,091.92,7480000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
san diego dui lawyer,5400,0.00,0,0,0.00,4400
celebrex lawyer,1600,0.00,0,0,0.00,320
new york personal injury lawyer,18100,14.76,1,5.6,82.70,14800
accident lawyer michigan,2900,8.29,1,2.74,22.73,1900
criminal lawyer new york,8100,0.00,0,0,0.00,6600
chicago personal injury lawyer,9900,3.07,1,9.26,28.40,8100
los angeles dui lawyer,8100,3.34,1,11.96,39.90,8100
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
irs lawyer tax,2900,0.64,1,5.25,3.36,2400
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
injury lawyer new york,22200,0.00,0,0,0.00,18100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
dui florida lawyer,6600,0.00,0,0,0.00,4400
