lawyer,13600000,1.61,1,1865.7,"2,996.76",9140000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
san diego dui lawyer,6600,4.27,1,2.25,9.58,5400
celebrex lawyer,1300,0.00,0,0,0.00,320
new york personal injury lawyer,22200,3.64,1,13.14,47.84,14800
accident lawyer michigan,3600,25.95,1,3.91,101.57,2400
criminal lawyer new york,9900,3.16,1,14.71,46.47,8100
chicago personal injury lawyer,9900,13.96,1,10.84,151.24,8100
los angeles dui lawyer,9900,7.59,1,8.95,67.93,8100
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
irs lawyer tax,3600,0.00,0,0,0.00,2900
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
injury lawyer new york,27100,0.00,0,0,0.00,22200
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
dui florida lawyer,8100,0.00,0,0,0.00,5400
