lawyer,13600000,1.76,1,1744.19,"3,069.18",9140000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
san diego dui lawyer,6600,4.25,1,10.66,45.32,5400
celebrex lawyer,1300,0.00,0,0,0.00,320
new york personal injury lawyer,22200,15.58,1,8.84,137.63,18100
accident lawyer michigan,3600,0.00,0,0,0.00,2400
criminal lawyer new york,9900,8.95,1,17.41,155.90,8100
chicago personal injury lawyer,12100,18.01,1,6.86,123.62,9900
los angeles dui lawyer,9900,9.45,1,9.62,90.91,8100
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
irs lawyer tax,3600,0.00,0,0,0.00,2900
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
injury lawyer new york,27100,0.00,0,0,0.00,22200
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
dui florida lawyer,8100,0.00,0,0,0.00,5400
