lawyer,11100000,1.14,1.05,3995.89,"4,569.92",7480000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
san diego dui lawyer,4400,16.06,1.05,7.2,115.57,3600
celebrex lawyer,1600,0.00,0,0,0.00,320
new york personal injury lawyer,14800,0.00,0,0,0.00,12100
accident lawyer michigan,2900,9.57,1.05,8.7,83.19,2400
criminal lawyer new york,8100,2.56,1.05,34.18,87.54,6600
chicago personal injury lawyer,9900,2.65,1.05,17.68,46.83,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,6600
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
irs lawyer tax,2900,0.76,1.05,6.7,5.08,2400
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
injury lawyer new york,22200,0.00,0,0,0.00,18100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
dui florida lawyer,6600,0.00,0,0,0.00,4400
