lawyer,13600000,1.50,1,1921.26,"2,879.46",9140000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,15.19,1,4.14,62.89,5400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
celebrex lawyer,1300,0.00,0,0,0.00,320
new york personal injury lawyer,22200,1.70,1,13.33,22.62,14800
accident lawyer michigan,3600,10.24,1,4.66,47.66,2400
criminal lawyer new york,9900,12.57,1,3.88,48.73,8100
chicago personal injury lawyer,9900,15.43,1,8.59,132.50,8100
los angeles dui lawyer,9900,7.67,1,8.85,67.88,8100
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
irs lawyer tax,3600,0.52,1,3.77,1.98,2900
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
injury lawyer new york,27100,0.00,0,0,0.00,22200
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
dui florida lawyer,8100,0.00,0,0,0.00,5400
