home equity loan,201000,6.85,1,119.14,815.96,165000
home equity loans,165000,5.54,1,110.93,614.29,135000
home equity loan rates,27100,6.04,1,177.49,"1,072.00",22200
equity loan rates,27100,4.23,1,15.98,67.63,27100
equity loan,246000,10.35,1,31.09,321.62,165000
home equity line of credit rates,12100,0.32,1,4.98,1.59,9900
equity loans,201000,5.17,1,57.3,296.13,165000
line of credit home equity,135000,0.00,0,0,0.00,110000
home equity rates,49500,2.27,1,12.05,27.30,40500
equity home,450000,0.32,1,5.38,1.72,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,3.02,1,74.43,224.47,110000
equity rates,74000,0.53,1,2.37,1.25,49500
