home equity loan,165000,3.97,1.05,469.77,"1,863.48",135000
home equity loans,135000,3.55,1.05,115.49,410.37,110000
home equity loan rates,22200,3.50,1.05,121.08,423.90,18100
equity loan rates,22200,0.00,0,0,0.00,22200
equity loan,201000,2.46,1.05,86.45,213.05,165000
home equity line of credit rates,9900,0.19,1.05,3.42,0.67,8100
equity loans,165000,2.06,1.05,65.45,134.94,135000
line of credit home equity,110000,1.28,1.05,24.31,31.08,90500
home equity rates,40500,2.51,1.05,119.35,300.15,33100
equity home,368000,0.90,1.05,29.82,26.91,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.34,1.05,8.47,2.87,90500
equity line of credit,135000,7.68,1.05,31.22,239.92,110000
equity rates,60500,0.00,0,0,0.00,40500
