home equity loan,135000,2.96,1.05,356.12,"1,053.56",135000
home equity loans,135000,3.72,1.05,65.83,245.11,110000
home equity loan rates,22200,4.88,1.05,146.87,716.78,18100
equity loan rates,22200,7.04,1.05,6.54,46.00,22200
equity loan,201000,3.40,1.05,52.95,179.92,135000
home equity line of credit rates,9900,0.00,0,0,0.00,8100
equity loans,165000,0.91,1.05,33.77,30.87,135000
line of credit home equity,110000,4.64,1.05,9.58,44.41,90500
home equity rates,40500,3.01,1.05,105.32,317.47,33100
equity home,368000,7.91,1.05,8.45,66.87,246000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,1.93,1.05,9.27,17.87,90500
equity line of credit,110000,2.04,1.05,62.74,127.90,90500
equity rates,60500,0.00,0,0,0.00,40500
