home equity loan,201000,3.54,1,129.82,459.59,165000
home equity loans,165000,4.61,1,78.28,360.79,135000
home equity loan rates,27100,5.04,1,125.36,631.60,22200
equity loan rates,27100,4.50,1,15.62,70.23,27100
equity loan,246000,2.02,1,34.85,70.44,165000
home equity line of credit rates,12100,7.68,1,3.88,29.81,9900
equity loans,201000,4.29,1,53.88,230.99,165000
line of credit home equity,135000,0.00,0,0,0.00,110000
home equity rates,49500,1.26,1,15.22,19.14,40500
equity home,450000,0.41,1,4.22,1.73,301000
home equity poor credit,2900,3.51,1,3.92,13.75,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,7.83,1,49.1,384.25,110000
equity rates,74000,0.00,0,0,0.00,49500
