home equity loan,165000,5.11,1,154.71,790.51,135000
home equity loans,165000,4.25,1,92.36,392.27,135000
home equity loan rates,27100,13.77,1,118.47,"1,631.39",22200
equity loan rates,27100,6.83,1,6.94,47.43,22200
equity loan,246000,3.62,1,17.26,62.55,165000
home equity line of credit rates,12100,5.61,1,8.76,49.16,9900
equity loans,201000,3.63,1,51.21,185.88,165000
line of credit home equity,135000,4.49,1,36.95,165.95,110000
home equity rates,40500,4.68,1,33.56,157.06,40500
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,2.30,1,39.62,91.33,110000
equity rates,74000,0.00,0,0,0.00,49500
