home equity loan,201000,6.81,1,119.69,815.70,165000
home equity loans,165000,5.52,1,111.29,614.10,135000
home equity loan rates,27100,6.03,1,177.8,"1,071.87",22200
equity loan rates,27100,4.25,1,15.92,67.64,27100
equity loan,246000,10.34,1,31.11,321.62,165000
home equity line of credit rates,12100,0.32,1,4.99,1.60,9900
equity loans,201000,5.15,1,57.53,296.04,165000
line of credit home equity,135000,0.00,0,0,0.00,110000
home equity rates,49500,2.26,1,12.06,27.26,40500
equity home,450000,0.32,1,5.38,1.72,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,3.02,1,74.45,224.50,110000
equity rates,74000,0.53,1,2.37,1.25,49500
