home equity loan,165000,6.66,1,210.54,"1,401.78",135000
home equity loans,165000,3.26,1,71.78,234.03,135000
home equity loan rates,27100,4.29,1,67.35,288.83,22200
equity loan rates,27100,0.00,0,0,0.00,22200
equity loan,246000,7.52,1,46.1,346.89,165000
home equity line of credit rates,12100,8.37,1,3.78,31.66,9900
equity loans,201000,1.85,1,46.02,85.35,165000
line of credit home equity,135000,1.25,1,5.11,6.39,110000
home equity rates,40500,3.41,1,17.3,58.97,40500
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,2.93,1,55.41,162.52,110000
equity rates,74000,0.00,0,0,0.00,49500
