home equity loan,201000,3.88,1,131.85,512.05,165000
home equity loans,165000,2.61,1,76.63,200.17,135000
home equity loan rates,27100,3.57,1,89.85,320.60,22200
equity loan rates,27100,2.51,1,3.55,8.90,27100
equity loan,246000,2.05,1,34.11,69.88,165000
home equity line of credit rates,12100,7.76,1,3.81,29.57,9900
equity loans,201000,4.63,1,48.76,225.64,165000
line of credit home equity,135000,0.00,0,0,0.00,110000
home equity rates,49500,1.73,1,22.91,39.52,40500
equity home,450000,2.14,1,9.39,20.12,301000
home equity poor credit,2900,3.47,1,3.93,13.63,2400
credit equity home line,135000,0.72,1,4.58,3.28,110000
equity line of credit,135000,9.79,1,33.67,329.64,110000
equity rates,74000,0.00,0,0,0.00,49500
