home equity loan,165000,2.98,1.05,355.51,"1,057.74",135000
home equity loans,135000,3.74,1.05,182.02,681.17,110000
home equity loan rates,22200,3.20,1.05,112.2,358.91,18100
equity loan rates,22200,0.00,0,0,0.00,22200
equity loan,201000,2.74,1.05,61.7,169.32,165000
home equity line of credit rates,9900,0.50,1.05,6.71,3.36,8100
equity loans,165000,2.39,1.05,66.78,159.61,135000
line of credit home equity,110000,1.31,1.05,23.74,31.01,90500
home equity rates,40500,3.11,1.05,115.95,360.13,33100
equity home,368000,0.91,1.05,29.29,26.80,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.34,1.05,8.3,2.86,90500
equity line of credit,135000,7.44,1.05,30.22,224.75,110000
equity rates,60500,0.00,0,0,0.00,40500
