home equity loan,201000,5.33,1,115.64,616.85,165000
home equity loans,165000,6.49,1,147.51,957.20,135000
home equity loan rates,27100,4.92,1,102.43,503.62,22200
equity loan rates,27100,0.00,0,0,0.00,27100
equity loan,246000,8.62,1,73.35,632.08,165000
home equity line of credit rates,12100,4.85,1,14.45,70.09,9900
equity loans,201000,6.07,1,22.23,134.98,165000
line of credit home equity,135000,0.00,0,0,0.00,110000
home equity rates,49500,3.33,1,9.48,31.54,40500
equity home,450000,0.31,1,5.11,1.58,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,5.20,1,81.39,423.28,110000
equity rates,74000,0.53,1,2.35,1.24,49500
