home equity loan,165000,8.35,1,212.32,"1,772.73",135000
home equity loans,165000,3.93,1,110.05,432.28,135000
home equity loan rates,27100,3.40,1,73.2,248.52,22200
equity loan rates,27100,0.00,0,0,0.00,22200
equity loan,246000,11.38,1,21.59,245.71,165000
home equity line of credit rates,12100,0.00,0,0,0.00,9900
equity loans,201000,1.86,1,65.86,122.54,165000
line of credit home equity,135000,1.24,1,5.17,6.40,110000
home equity rates,40500,2.85,1,16.29,46.38,40500
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,2.63,1,52.17,137.31,110000
equity rates,74000,0.00,0,0,0.00,49500
