home equity loan,165000,6.25,1,97.76,611.39,135000
home equity loans,135000,2.90,1,62.3,180.44,110000
home equity loan rates,22200,4.82,1,84.83,408.54,18100
equity loan rates,22200,12.38,1,10.18,125.99,22200
equity loan,201000,5.37,1,29.14,156.46,165000
home equity line of credit rates,9900,0.00,0,0,0.00,8100
equity loans,165000,3.96,1,37.37,148.14,135000
line of credit home equity,110000,0.76,1,4.13,3.14,90500
home equity rates,40500,18.42,1,30.25,557.24,33100
equity home,368000,0.99,1,2.84,2.81,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.00,0,0,0.00,90500
equity line of credit,135000,3.53,1,44.86,158.53,110000
equity rates,60500,0.00,0,0,0.00,40500
