home equity loan,165000,3.81,1,246.51,939.38,135000
home equity loans,135000,28.97,1,167.38,"4,848.61",110000
home equity loan rates,22200,3.20,1,104.65,334.36,18100
equity loan rates,22200,0.00,0,0,0.00,22200
equity loan,201000,1.56,1,43.6,67.93,165000
home equity line of credit rates,9900,0.88,1,6.32,5.59,8100
equity loans,165000,3.92,1,27.75,108.85,135000
line of credit home equity,110000,2.58,1,25.1,64.70,90500
home equity rates,40500,2.22,1,21.07,46.88,33100
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,2.25,1,5.06,11.40,90500
equity line of credit,135000,4.58,1,128.99,591.18,110000
equity rates,60500,0.00,0,0,0.00,40500
