home equity loan,165000,3.72,1,214.34,797.68,135000
home equity loans,135000,14.59,1,178.24,2,600.03,110000
home equity loan rates,22200,4.44,1,73.19,324.64,18100
equity loan rates,22200,15.33,1,4.62,70.84,22200
equity loan,201000,2.71,1,42.38,115.05,165000
home equity line of credit rates,9900,0.90,1,5.28,4.77,8100
equity loans,165000,4.00,1,40.91,163.55,135000
line of credit home equity,110000,1.36,1,4.92,6.68,90500
home equity rates,40500,2.87,1,53.9,154.82,33100
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,2.27,1,4.27,9.68,90500
equity line of credit,135000,6.76,1,76.15,514.69,110000
equity rates,60500,0.00,0,0,0.00,40500
