home equity loan,165000,3.75,1,226.49,849.03,135000
home equity loans,135000,14.26,1,185.46,"2,644.15",110000
home equity loan rates,22200,4.23,1,80.79,341.53,18100
equity loan rates,22200,15.49,1,4.6,71.26,22200
equity loan,201000,2.85,1,37.25,106.25,165000
home equity line of credit rates,9900,0.89,1,5.38,4.79,8100
equity loans,165000,5.73,1,41.25,236.23,135000
line of credit home equity,110000,1.38,1,4.89,6.74,90500
home equity rates,40500,3.21,1,47.55,152.43,33100
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,2.27,1,4.28,9.73,90500
equity line of credit,135000,7.11,1,73.58,522.81,110000
equity rates,60500,0.00,0,0,0.00,40500
