home equity loan,165000,8.38,1,205.07,"1,718.72",135000
home equity loans,165000,3.25,1,114.84,373.57,135000
home equity loan rates,27100,3.90,1,55.67,217.01,22200
equity loan rates,27100,0.00,0,0,0.00,22200
equity loan,246000,7.18,1,36.65,262.96,165000
home equity line of credit rates,12100,0.00,0,0,0.00,9900
equity loans,201000,1.58,1,64.45,101.85,165000
line of credit home equity,135000,1.24,1,5.13,6.36,110000
home equity rates,40500,4.22,1,16.9,71.32,40500
equity home,368000,0.00,0,0,0.00,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,3.27,1,56.26,183.85,110000
equity rates,74000,0.00,0,0,0.00,49500
