home equity loan,201000,7.37,1,101.32,747.06,165000
home equity loans,165000,8.33,1,72.02,599.69,135000
home equity loan rates,27100,2.10,1,190.87,400.12,22200
equity loan rates,33100,24.15,1,4.05,97.87,27100
equity loan,246000,2.77,1,28.27,78.38,201000
home equity line of credit rates,12100,8.03,1,5.59,44.89,9900
equity loans,201000,8.33,1,38.19,318.02,165000
line of credit home equity,135000,4.99,1,19.47,97.21,110000
home equity rates,49500,32.17,1,22.23,715.15,40500
equity home,450000,0.00,0,0,0.00,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,17.93,1,41.31,740.71,110000
equity rates,74000,0.00,0,0,0.00,49500
