home equity loan,201000,7.69,1,97.99,753.94,165000
home equity loans,165000,11.95,1,76.4,912.97,135000
home equity loan rates,27100,2.06,1,198.78,409.39,22200
equity loan rates,33100,24.17,1,4.05,97.86,27100
equity loan,246000,2.78,1,28.15,78.33,201000
home equity line of credit rates,12100,8.08,1,5.55,44.88,9900
equity loans,201000,8.87,1,18.5,164.17,165000
line of credit home equity,135000,4.98,1,19.53,97.15,110000
home equity rates,49500,32.27,1,22.16,715.14,40500
equity home,450000,0.38,1,6.27,2.37,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,17.34,1,35.29,611.81,110000
equity rates,74000,0.00,0,0,0.00,49500
