home equity loan,165000,6.61,1,77.46,512.20,135000
home equity loans,135000,3.16,1,106.1,335.63,110000
home equity loan rates,22200,4.50,1,79.54,357.68,18100
equity loan rates,22200,0.00,0,0,0.00,22200
equity loan,201000,4.18,1,48.5,202.86,165000
home equity line of credit rates,9900,0.00,0,0,0.00,8100
equity loans,165000,2.12,1,34.68,73.42,135000
line of credit home equity,110000,0.00,0,0,0.00,90500
home equity rates,40500,6.21,1,37.23,231.30,33100
equity home,368000,0.33,1,6,1.96,301000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,3.17,1,3.89,12.35,90500
equity line of credit,135000,3.17,1,32.01,101.60,110000
equity rates,60500,0.00,0,0,0.00,40500
