home equity loan,135000,3.30,1.05,359.47,"1,186.45",135000
home equity loans,135000,5.51,1.05,80.64,444.06,110000
home equity loan rates,22200,5.24,1.05,128.36,672.17,18100
equity loan rates,22200,0.00,0,0,0.00,22200
equity loan,201000,3.50,1.05,41.28,144.34,135000
home equity line of credit rates,9900,0.26,1.05,8.79,2.28,8100
equity loans,165000,4.26,1.05,35.99,153.36,135000
line of credit home equity,110000,4.69,1.05,8.05,37.76,90500
home equity rates,40500,2.44,1.05,82.13,200.13,33100
equity home,368000,0.51,1.05,8.9,4.50,246000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,1.26,1.05,16.03,20.23,90500
equity line of credit,110000,3.42,1.05,85.65,293.02,90500
equity rates,60500,0.00,0,0,0.00,40500
