home equity loan,201000,6.30,1,80.51,507.38,165000
home equity loans,165000,11.62,1,95.76,"1,112.39",135000
home equity loan rates,27100,2.42,1,179.24,434.05,22200
equity loan rates,27100,57.92,1,9.25,535.66,27100
equity loan,246000,3.67,1,41.27,151.68,165000
home equity line of credit rates,12100,0.00,0,0,0.00,9900
equity loans,201000,8.68,1,18.85,163.65,165000
line of credit home equity,135000,7.03,1,12.5,87.84,110000
home equity rates,49500,14.19,1,17.08,242.36,40500
equity home,450000,0.37,1,6.34,2.35,301000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,15.99,1,40.28,644.01,110000
equity rates,74000,0.00,0,0,0.00,49500
