credit,101000000,2.53,1,975.83,2,467.26,37200000
adverse credit remortgage,1000,0.00,0,0,0.00,480
refinance with bad credit,27100,0.97,1,16.2,15.66,22200
egg credit,12100,0.00,0,0,0.00,1000
refinance with poor credit,4400,0.00,0,0,0.00,3600
refinancing with poor credit,3600,0.00,0,0,0.00,2900
egg credit card,12100,0.00,0,0,0.00,480
refinancing with bad credit,22200,3.97,1,25.23,100.06,18100
home equity line of credit rates,9900,1.34,1,9.26,12.39,8100
refinance poor credit,4400,3.52,1,10.64,37.46,3600
line of credit home equity,110000,0.77,1,4.75,3.67,90500
home line of credit,246000,1.04,1,4.37,4.57,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.00,0,0,0.00,90500
equity line of credit,135000,3.47,1,52.27,181.49,110000
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,5400,3.04,1,17.75,53.91,3600
