credit,101000000,9.93,1.05,333.04,"3,306.69",37200000
adverse credit remortgage,880,0.00,0,0,0.00,320
refinance with bad credit,27100,0.00,0,0,0.00,18100
egg credit,12100,0.00,0,0,0.00,880
refinance with poor credit,3600,1.44,1.05,24.63,35.46,2900
refinancing with poor credit,3600,2.20,1.05,7.64,16.80,2400
egg credit card,9900,0.00,0,0,0.00,390
refinancing with bad credit,18100,4.44,1.05,26.55,117.90,14800
home equity line of credit rates,9900,0.26,1.05,8.86,2.30,8100
refinance poor credit,3600,1.29,1.05,10.37,13.38,2900
line of credit home equity,110000,4.65,1.05,8.11,37.77,90500
home line of credit,246000,10.73,1.05,22.14,237.71,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,1.94,1.05,7.87,15.24,90500
equity line of credit,110000,2.11,1.05,78.17,165.23,90500
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,4400,2.48,1.05,33.43,82.95,3600
