credit,101000000,2.46,1,1066.16,"2,624.85",37200000
adverse credit remortgage,1000,0.00,0,0,0.00,590
refinance with bad credit,33100,1.40,1,10.93,15.30,27100
egg credit,14800,0.00,0,0,0.00,1000
refinance with poor credit,4400,3.55,1,7.25,25.69,3600
refinancing with poor credit,4400,8.43,1,10.62,89.45,3600
egg credit card,14800,0.00,0,0,0.00,590
refinancing with bad credit,27100,5.20,1,11.66,60.66,18100
home equity line of credit rates,12100,0.65,1,1.75,1.14,9900
refinance poor credit,4400,1.04,1,7.57,7.87,3600
line of credit home equity,135000,0.00,0,0,0.00,110000
home line of credit,301000,11.33,1,10.91,123.59,201000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,3.48,1,50.93,177.26,110000
credit home line,301000,0.00,0,0,0.00,201000
bad credit mortgage refinance,6600,3.62,1,51.73,187.48,4400
