credit,101000000,3.94,1.05,1739.77,"6,858.92",37200000
adverse credit remortgage,880,0.00,0,0,0.00,390
refinance with bad credit,27100,1.14,1.05,10.84,12.36,22200
egg credit,12100,0.00,0,0,0.00,1000
refinance with poor credit,3600,0.93,1.05,14.44,13.41,2900
refinancing with poor credit,3600,0.00,0,0,0.00,2900
egg credit card,12100,0.00,0,0,0.00,480
refinancing with bad credit,22200,1.21,1.05,4.42,5.35,14800
home equity line of credit rates,9900,14.81,1.05,8.86,131.24,8100
refinance poor credit,3600,1.42,1.05,36.39,51.71,2900
line of credit home equity,110000,2.67,1.05,31.81,84.89,90500
home line of credit,246000,0.64,1.05,8.8,5.59,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.00,0,0,0.00,90500
equity line of credit,135000,5.44,1.05,86.14,468.30,110000
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,5400,1.83,1.05,48.72,89.36,3600
