credit,101000000,6.67,1,2426.16,"16,191.86",37200000
adverse credit remortgage,1300,0.00,0,0,0.00,590
refinance with bad credit,33100,0.00,0,0,0.00,27100
egg credit,14800,0.00,0,0,0.00,1300
refinance with poor credit,5400,4.09,1,4.69,19.19,4400
refinancing with poor credit,4400,0.00,0,0,0.00,3600
egg credit card,14800,0.00,0,0,0.00,590
refinancing with bad credit,27100,0.00,0,0,0.00,22200
home equity line of credit rates,12100,6.96,1,9.81,68.33,9900
refinance poor credit,5400,0.00,0,0,0.00,4400
line of credit home equity,135000,4.79,1,12.45,59.59,110000
home line of credit,301000,0.75,1,4.73,3.57,201000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,5.63,1,76.7,431.99,110000
credit home line,301000,0.00,0,0,0.00,201000
bad credit mortgage refinance,6600,3.13,1,38.11,119.09,4400
