credit,101000000,3.94,1.05,454.97,"1,793.47",37200000
adverse credit remortgage,880,0.00,0,0,0.00,390
refinance with bad credit,27100,0.00,0,0,0.00,18100
egg credit,12100,0.00,0,0,0.00,880
refinance with poor credit,3600,1.71,1.05,30.04,51.45,2900
refinancing with poor credit,3600,0.00,0,0,0.00,2400
egg credit card,9900,0.00,0,0,0.00,480
refinancing with bad credit,18100,0.00,0,0,0.00,14800
home equity line of credit rates,9900,0.26,1.05,8.82,2.27,8100
refinance poor credit,3600,2.68,1.05,19.13,51.26,2900
line of credit home equity,110000,7.17,1.05,9.09,65.18,90500
home line of credit,246000,0.25,1.05,3.33,0.84,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,4.98,1.05,22.54,112.18,90500
equity line of credit,110000,2.36,1.05,138.68,327.74,90500
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,4400,2.26,1.05,22.92,51.84,3600
