credit,101000000,6.03,1,2055.21,"12,394.88",37200000
adverse credit remortgage,1300,0.00,0,0,0.00,590
refinance with bad credit,33100,0.00,0,0,0.00,27100
egg credit,14800,0.00,0,0,0.00,1300
refinance with poor credit,5400,4.17,1,4.56,19.02,4400
refinancing with poor credit,4400,19.29,1,6.05,116.80,3600
egg credit card,14800,0.00,0,0,0.00,590
refinancing with bad credit,27100,4.13,1,5.43,22.41,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
refinance poor credit,5400,0.00,0,0,0.00,4400
line of credit home equity,135000,7.03,1,12.5,87.84,110000
home line of credit,301000,0.00,0,0,0.00,201000
home equity poor credit,2900,0.00,0,0,0.00,2400
credit equity home line,135000,0.00,0,0,0.00,110000
equity line of credit,135000,15.99,1,40.28,644.01,110000
credit home line,301000,0.00,0,0,0.00,201000
bad credit mortgage refinance,6600,2.75,1,14.97,41.17,4400
