credit,101000000,3.75,1.05,2158.04,"8,096.55",37200000
adverse credit remortgage,880,0.00,0,0,0.00,390
refinance with bad credit,27100,1.12,1.05,9.47,10.59,22200
egg credit,12100,0.00,0,0,0.00,1000
refinance with poor credit,3600,0.89,1.05,12.91,11.50,2900
refinancing with poor credit,3600,0.00,0,0,0.00,2900
egg credit card,12100,0.00,0,0,0.00,480
refinancing with bad credit,22200,3.07,1.05,8.5,26.08,14800
home equity line of credit rates,9900,14.72,1.05,7.67,112.81,8100
refinance poor credit,3600,1.40,1.05,32.92,46.01,2900
line of credit home equity,110000,2.63,1.05,27.76,72.91,90500
home line of credit,246000,0.00,0,0,0.00,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.51,1.05,10.56,5.34,90500
equity line of credit,135000,5.34,1.05,85.33,455.65,110000
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,5400,1.66,1.05,51.84,86.29,3600
