credit,101000000,3.75,1,1077.94,4,041.80,37200000
adverse credit remortgage,1000,0.00,0,0,0.00,480
refinance with bad credit,27100,2.67,1,23.1,61.77,22200
egg credit,12100,0.00,0,0,0.00,1000
refinance with poor credit,4400,5.89,1,5.11,30.09,3600
refinancing with poor credit,3600,7.98,1,4.67,37.29,2900
egg credit card,12100,0.00,0,0,0.00,480
refinancing with bad credit,22200,1.88,1,10.37,19.48,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
refinance poor credit,4400,0.00,0,0,0.00,3600
line of credit home equity,110000,0.00,0,0,0.00,90500
home line of credit,246000,17.90,1,9.47,169.48,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,3.20,1,4.5,14.43,90500
equity line of credit,135000,1.63,1,31.37,50.99,110000
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,5400,3.30,1,22.81,75.34,3600
