credit,6384,2.73,1,572.27,1562.62,6384
adverse credit remortgage,0,0,0,0,0,0
refinance with bad credit,193,2.94,1,17.44,51.31,193
egg credit,0,0,0,0,0,0
refinance with poor credit,359,6.16,1,29.73,183.1,359
refinancing with poor credit,0,0,0,0,0,0
egg credit card,0,0,0,0,0,0
refinancing with bad credit,96,21.99,1,9.44,207.62,96
home equity line of credit rates,88,0.3,1,4.24,1.26,88
refinance poor credit,0,0,0,0,0,0
line of credit home equity,0,0,0,0,0,0
home line of credit,99,34.25,1,9.59,328.32,99
home equity poor credit,0,0,0,0,0,0
credit equity home line,910,3.81,1,90.54,344.57,910
equity line of credit,1312,2.57,1,131.46,338.39,1312
credit home line,0,0,0,0,0,0
bad credit mortgage refinance,104,1.76,1,10.5,18.43,104
