credit,101000000,9.75,1.05,348.14,"3,395.78",37200000
adverse credit remortgage,880,0.00,0,0,0.00,320
refinance with bad credit,27100,0.00,0,0,0.00,18100
egg credit,12100,0.00,0,0,0.00,880
refinance with poor credit,3600,1.84,1.05,18.81,34.55,2900
refinancing with poor credit,3600,2.20,1.05,8.95,19.73,2400
egg credit card,9900,0.00,0,0,0.00,390
refinancing with bad credit,18100,4.45,1.05,31.16,138.70,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
refinance poor credit,3600,1.23,1.05,7.45,9.19,2900
line of credit home equity,110000,4.68,1.05,9.51,44.47,90500
home line of credit,246000,10.83,1.05,25.84,279.80,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.00,0,0,0.00,90500
equity line of credit,110000,2.19,1.05,71.52,156.39,90500
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,4400,2.49,1.05,39.17,97.63,3600
