credit,101000000,4.53,1.05,1710.41,"7,741.63",37200000
adverse credit remortgage,880,0.00,0,0,0.00,390
refinance with bad credit,27100,0.25,1.05,8.5,2.09,22200
egg credit,12100,0.00,0,0,0.00,1000
refinance with poor credit,3600,1.70,1.05,4.6,7.81,2900
refinancing with poor credit,3600,0.00,0,0,0.00,2900
egg credit card,12100,0.00,0,0,0.00,480
refinancing with bad credit,22200,1.20,1.05,4.48,5.37,14800
home equity line of credit rates,9900,14.72,1.05,8.93,131.40,8100
refinance poor credit,3600,1.41,1.05,36.62,51.71,2900
line of credit home equity,110000,3.37,1.05,36.07,121.70,90500
home line of credit,246000,0.83,1.05,17.61,14.59,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,0.00,0,0,0.00,90500
equity line of credit,135000,5.52,1.05,70.77,390.35,110000
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,5400,2.26,1.05,33.25,75.08,3600
