credit,101000000,3.57,1,1058.77,3,780.11,37200000
adverse credit remortgage,1000,0.00,0,0,0.00,480
refinance with bad credit,27100,1.88,1,18.29,34.42,22200
egg credit,12100,0.00,0,0,0.00,1000
refinance with poor credit,4400,6.16,1,4.24,26.12,3600
refinancing with poor credit,3600,8.08,1,4,32.30,2900
egg credit card,12100,0.00,0,0,0.00,480
refinancing with bad credit,22200,3.56,1,22.69,80.75,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
refinance poor credit,4400,0.00,0,0,0.00,3600
line of credit home equity,110000,0.00,0,0,0.00,90500
home line of credit,246000,18.05,1,8.13,146.73,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,3.22,1,3.88,12.48,90500
equity line of credit,135000,3.66,1,31.12,114.07,110000
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,5400,3.06,1,30.74,94.22,3600
