credit,101000000,2.59,1.05,637.23,"1,647.69",37200000
adverse credit remortgage,880,0.00,0,0,0.00,390
refinance with bad credit,27100,2.91,1.05,15.09,43.96,18100
egg credit,12100,0.00,0,0,0.00,880
refinance with poor credit,3600,2.05,1.05,25.77,52.79,2900
refinancing with poor credit,3600,15.60,1.05,8.1,126.29,2400
egg credit card,9900,0.00,0,0,0.00,480
refinancing with bad credit,18100,21.49,1.05,8.27,177.83,14800
home equity line of credit rates,9900,0.29,1.05,3.74,1.09,8100
refinance poor credit,3600,2.61,1.05,8.97,23.37,2900
line of credit home equity,110000,6.96,1.05,9.21,64.09,90500
home line of credit,246000,33.50,1.05,8.4,281.26,165000
home equity poor credit,2400,0.00,0,0,0.00,1900
credit equity home line,110000,4.43,1.05,63.39,280.85,90500
equity line of credit,110000,2.11,1.05,156.39,329.91,90500
credit home line,246000,0.00,0,0,0.00,165000
bad credit mortgage refinance,4400,2.05,1.05,32.52,66.75,3600
